root_positions,score
"[0.0, 0.1741293585197028, 0.24282788889911522, 0.36652988080852167, 0.37835175195347204, 0.3795222480460103, 0.47421825361916103, 0.5791362370522459, 0.6919186811949712, 0.7325619225237876, 0.8858167035335892, 0.8956823288403762, 0.9531699606778984, 0.9677548249172505, 0.9688777340599027]",2.602976
"[0.0, 0.1694371391035684, 0.23027031673725096, 0.2511958245482292, 0.2881260350583881, 0.29470673475654086, 0.33806381425414833, 0.49605605009833553, 0.5635775889391186, 0.6381187983666926, 0.6872236786463601, 0.8223369512655351, 0.8299783095852471, 0.8391424025859056, 0.9401307176240496]",2.599984
"[0.0, 0.1429489850746174, 0.17173070695450754, 0.19216071456233885, 0.21382968822054915, 0.24314402067473084, 0.26654130798011655, 0.4027876463580905, 0.5123670644363734, 0.5614934472720645, 0.6730727664326301, 0.7163109463356764, 0.8096365577913099, 0.8367954174001462, 0.9607290498592951]",2.5974880000000002
"[0.0, 0.1415985906967987, 0.1591301672155757, 0.23876251581133856, 0.2808548644342782, 0.36910252276940236, 0.49879978177569917, 0.5589910532594672, 0.6128901980779707, 0.6354593709802179, 0.6437817062994883, 0.6946191791786375, 0.774820424910862, 0.8968830398983104, 0.9340387219000742]",2.59392
"[0.0, 0.16086930823937684, 0.22150238365975272, 0.2974474069793822, 0.33514177620911423, 0.34262924648854165, 0.4052021007827198, 0.40615422366456866, 0.5593110767233175, 0.661587486554748, 0.7474600702303903, 0.7493602252335314, 0.8652052721806437, 0.8919387942315864, 0.9879175556306357]",2.5929919999999997
"[0.0, 0.1699224555129476, 0.19164025529470963, 0.2776084524479151, 0.3282738502134286, 0.45077710024301654, 0.5282414644148943, 0.5938504310261765, 0.6087258576539085, 0.6300147577092966, 0.6696148705817235, 0.7088021325722951, 0.8712225290646565, 0.9063177186918813, 0.9929299125933952]",2.5895840000000003
"[0.0, 0.20025647321117035, 0.2314021494152424, 0.24031261755182454, 0.2811747670053216, 0.30859122265278294, 0.3313224231727887, 0.46560405642291025, 0.573789786122305, 0.6796886470490814, 0.6810642818270074, 0.7020177604733807, 0.7929836996534625, 0.9202829873982119, 0.985522014307938]",2.589136
"[0.0, 0.18209443643651835, 0.20653155292638137, 0.3543105536087604, 0.3991132414613672, 0.45396378336175003, 0.4953746808942109, 0.6490411036017374, 0.6640430586564984, 0.8188103057415934, 0.8679927635008522, 0.9271001039848153, 0.9333118617614778, 0.939761224997522, 0.9641532287723963]",2.586224
"[0.0, 0.15607930295090755, 0.20588362419361816, 0.3435878491641391, 0.40586961443891456, 0.4291307515830073, 0.5550348920638472, 0.588642103791457, 0.7044714330270623, 0.8015197462758383, 0.9428227732835027, 0.9445020996165383, 0.9559062187618658, 0.9842744802714603, 0.9861452887757441]",2.585328
"[0.0, 0.18893036331076885, 0.2061557451971756, 0.3182858111624337, 0.3353045236039791, 0.485430876691611, 0.5644274677447295, 0.5755235138937018, 0.6488389446424041, 0.7479988631824357, 0.8416995785490962, 0.9026617882190235, 0.9503685324616531, 0.993445113713152, 0.9940703606175907]",2.58488
"[0.0, 0.13498734352774522, 0.18849487862087533, 0.2094757534411943, 0.3396153336356942, 0.4445232622334184, 0.45202191619212295, 0.48107771567042845, 0.5323546525663787, 0.5589342159238653, 0.646527163703652, 0.735677665629564, 0.8337353205258075, 0.8706117773756735, 0.9858528621350291]",2.5833120000000003
"[0.0, 0.15587814637948205, 0.1687491246957824, 0.31668029674931675, 0.35016434083533743, 0.3552096673135736, 0.3562751563070059, 0.3958441317998681, 0.47884292699047515, 0.5972213123123162, 0.6590367390596156, 0.756423923168727, 0.784126627695835, 0.8422804122628257, 0.9358628523551877]",2.582624
"[0.0, 0.17604552235458193, 0.1884146122353637, 0.22794507151157017, 0.24447829565520462, 0.2556197149216425, 0.3661846115276731, 0.3835195996708771, 0.5575073584528998, 0.6009466870302713, 0.6987332276853314, 0.7201037027491237, 0.7796272133638014, 0.8630468289207319, 0.9948012417674635]",2.5815840000000003
"[0.0, 0.13292274344471933, 0.21936033507975272, 0.22740083104342435, 0.2960651716276186, 0.41586088555852974, 0.43143426440534216, 0.5087695350067583, 0.6093864908594976, 0.6700334310913385, 0.7879104795544305, 0.8261875138379914, 0.9056462582018214, 0.9209007647078671, 0.9232398630017309]",2.579632
"[0.0, 0.14915691697754518, 0.18476140100142846, 0.29435368808824525, 0.3346478853051028, 0.4702067134659096, 0.470567888041418, 0.5472573872480552, 0.6362673483404689, 0.7467584432946966, 0.822178311901872, 0.8229044284947702, 0.8508688714608471, 0.9016279731465495, 0.9997554883746012]",2.5793600000000003
"[0.0, 0.24037263794583863, 0.25621612706554864, 0.2783791025787009, 0.3273555575769703, 0.34391813803858795, 0.38837489333578057, 0.5274859431735772, 0.590549476056996, 0.6635369527078407, 0.705684321772162, 0.8104018104777138, 0.8337928992121434, 0.9190970073372752, 0.9865455594692413]",2.578656
"[0.0, 0.19528305423794345, 0.20748919500470253, 0.22235834069238625, 0.3816296844853825, 0.4320208614433665, 0.515947337823296, 0.5525779787226865, 0.6319858699325008, 0.6614845094414743, 0.7864032982581124, 0.9430851846471876, 0.9735299896078781, 0.974654133659242, 0.9797283887520013]",2.578112
"[0.0, 0.1575262251015147, 0.25960361292445755, 0.3089637550158999, 0.42545043141436456, 0.4993949977508586, 0.5151610985422946, 0.617415682923367, 0.7020128264289993, 0.8560054463257676, 0.8681055433525965, 0.8855927862352078, 0.9212312825408647, 0.9424357867577562, 0.9905833661399904]",2.577344
"[0.0, 0.21093908503922199, 0.23982148165068795, 0.2791364586508812, 0.2830268010061332, 0.3147775370541249, 0.3288754795402986, 0.5271684958660158, 0.5630011279038346, 0.6320185494871893, 0.7492510530398518, 0.7496231259876769, 0.8856448720904311, 0.9172283466916258, 0.9722998774224373]",2.577328
"[0.0, 0.1492169913840563, 0.1914617775590598, 0.21305855115070826, 0.2790549946242037, 0.28444364666923505, 0.31287824578763457, 0.412638982431059, 0.4830125712193555, 0.5740823527804289, 0.6552939299900189, 0.7135458193125, 0.7831696990855586, 0.8191304989403397, 0.9240526351964377]",2.5769919999999997
"[0.0, 0.1659044265902827, 0.17309905228722344, 0.17710442247522296, 0.1944476038654761, 0.23521813362909372, 0.3250570213717223, 0.42570221492291727, 0.49759102416156, 0.5586602037846026, 0.6344397582989613, 0.7049954955571216, 0.78712116454565, 0.796063130562192, 0.8376913468765215]",2.5753440000000003
"[0.0, 0.1687887903780083, 0.2257036201792164, 0.2853006712249282, 0.3112773571796472, 0.4043830056125324, 0.5033917389227074, 0.5730636420009463, 0.6135003748099551, 0.7509944428814092, 0.8205562464530534, 0.8730739437203958, 0.8810267660770615, 0.9116091238007598, 0.948573710097568]",2.5751999999999997
"[0.0, 0.18675801452208352, 0.19451955112006658, 0.3459191785533555, 0.4206880850887871, 0.47331454006009255, 0.5189855710326516, 0.6236860698436109, 0.6515382915336798, 0.8003927870999558, 0.8601197996532317, 0.9220166671788642, 0.9231709283892247, 0.9710695489338617, 0.9896030850887126]",2.5739840000000003
"[0.0, 0.1512772675074372, 0.20824588978493563, 0.35253254686497837, 0.36814691216847795, 0.46560754461651377, 0.4898679698912899, 0.5811601808267605, 0.6567288072322107, 0.73103951281193, 0.764052824985331, 0.8981072936753918, 0.9591864575388102, 0.9768239554529642, 0.9975328074241667]",2.573136
"[0.0, 0.16118433738892823, 0.26238559778318404, 0.35174211655299426, 0.3672518027911774, 0.469504927873306, 0.5102368573664348, 0.5658928657908668, 0.6734157239129038, 0.7224017698026398, 0.8370714963628344, 0.8924402548896898, 0.9241000623832181, 0.9450858749018376, 0.993473477415307]",2.571888
"[0.0, 0.18439333970520422, 0.18759019878543248, 0.27199689239019653, 0.3887941670701748, 0.40494199791185936, 0.436055636789909, 0.5258787179618053, 0.6301970087069848, 0.6946032854833363, 0.7945157936884873, 0.8384671361661352, 0.9026067552603868, 0.941865698552766, 0.9687824700072887]",2.5717920000000003
"[0.0, 0.14489353083972933, 0.16729269122003032, 0.1759886926679648, 0.2137199012304951, 0.25476718921729813, 0.31748089926600975, 0.3990418251888389, 0.5079053244849139, 0.5337384881338939, 0.6660152858902193, 0.6886951444725388, 0.7389860802502746, 0.8257950365957856, 0.9268619609467346]",2.5712960000000002
"[0.0, 0.17319756917600027, 0.23318704003621316, 0.2801135785254638, 0.3648933838834286, 0.4219597666124082, 0.5627987122816726, 0.5706217852087913, 0.5789538169920704, 0.581891496577874, 0.7487147479319595, 0.8394937933024234, 0.9270002247821109, 0.9618044631970866, 0.9945162706886267]",2.56928
"[0.0, 0.13435477908890037, 0.1882569711590979, 0.2965180713073876, 0.3255971259212356, 0.42845065326134524, 0.5143693656353574, 0.5725278273733023, 0.6408723331483013, 0.7185435910047668, 0.834353182586663, 0.8499817061229232, 0.8763908249319456, 0.9083503671989671, 0.9599075985287285]",2.569184
"[0.0, 0.22080833665853472, 0.32946811690395506, 0.3359571652604728, 0.4365385393051653, 0.44680246057273987, 0.5259110497377881, 0.611755862439355, 0.7527733179736269, 0.8701968572292773, 0.9123369682728771, 0.9190221485888812, 0.9607325981990648, 0.9621744052160677, 0.9983988732543512]",2.5673120000000003
"[0.0, 0.17801993712168818, 0.17885912352778466, 0.18535700648836806, 0.3169227418872579, 0.3455867966620917, 0.47212459709815036, 0.5482376199614392, 0.5994505930478505, 0.745765543676997, 0.7487044172784175, 0.7588052150103939, 0.8147012974040081, 0.849664757732942, 0.9720931355659844]",2.566944
"[0.0, 0.1401262063935076, 0.17930585344487637, 0.2465592135776682, 0.38104215842607747, 0.38784798275894594, 0.4390456588869256, 0.47638287074206387, 0.497309114756219, 0.587854133208329, 0.6770957668040899, 0.7794402700704951, 0.8623129521411145, 0.9011970530968367, 0.9558539157021436]",2.565968
"[0.0, 0.1699432455184926, 0.1993726365118611, 0.23405355422209062, 0.2439733437064603, 0.2526253181912016, 0.3878551903991607, 0.5406026326069429, 0.5533105685830976, 0.5972588810253494, 0.6476376493898869, 0.7666264767369595, 0.8533594954559846, 0.893485146392986, 0.9907033764247961]",2.565312
"[0.0, 0.15252062615962958, 0.1848781445500991, 0.2563902460642229, 0.2632542166343079, 0.31020106481524234, 0.318707448271046, 0.3480145221080483, 0.4689569859134185, 0.6183198995125461, 0.6730047079207017, 0.6946503557945144, 0.809297725484682, 0.9033928736582604, 0.9131436312310643]",2.564096
"[0.0, 0.21330539059890297, 0.2836179387443173, 0.30481654331619246, 0.32047713138205014, 0.4517733341527752, 0.5184492413540871, 0.5691959015057245, 0.6102538839102521, 0.8073804793919612, 0.8776786112240155, 0.8933160481444199, 0.902526603898316, 0.9266214482823439, 0.9363566575075336]",2.563584
"[0.0, 0.22026941737260175, 0.2707230790074129, 0.2933592326452562, 0.3877526690910996, 0.4541527071866328, 0.5607580545483384, 0.5779811715256697, 0.7186149649039395, 0.8174309353086169, 0.8561999504266712, 0.9099210027981195, 0.9139708513348569, 0.9217445249430629, 0.9377648169810378]",2.562256
"[0.0, 0.1754137348072159, 0.20113021465487202, 0.21264941935637693, 0.2529021139889187, 0.2720346061714445, 0.28882772645953547, 0.38497503721698845, 0.49885452692675825, 0.6166655106466716, 0.6613740718476635, 0.7571363741749414, 0.7586024982656039, 0.8080809922901825, 0.970412548468541]",2.560864
"[0.0, 0.13903346881369139, 0.24263984171493191, 0.2613867270840985, 0.26208901406235396, 0.308417478106211, 0.433578896765359, 0.4973357429635714, 0.5681005247923674, 0.671053827702425, 0.6777910255909576, 0.7909248109937268, 0.8833354813819443, 0.8896841982787536, 0.9824354895765185]",2.560784
"[0.0, 0.22797492400385322, 0.24003940993421147, 0.2605339147204694, 0.2787916334545444, 0.27908896666608385, 0.3124482748366286, 0.3937452519238922, 0.5750954314290714, 0.599775414844069, 0.7067028392402158, 0.7852210917808315, 0.8432780795563551, 0.930512969371248, 0.9967800371620213]",2.560416
"[0.0, 0.14268302121012244, 0.20829091799560995, 0.22126015253659292, 0.2936707467886862, 0.3793084087858919, 0.4487355738300973, 0.5383282390258218, 0.6613140137604676, 0.6696474141100655, 0.7423567270582028, 0.7448327640705812, 0.7649562467053637, 0.778902227749784, 0.8814784576124401]",2.5604
"[0.0, 0.16165016706140134, 0.21964675180211524, 0.2751875970838161, 0.40333590183141677, 0.43861944092936767, 0.48865621104138424, 0.6081660522611501, 0.6945531490911846, 0.8177846606007761, 0.8210251594053354, 0.8584269641269823, 0.8934532062921821, 0.9394275496377628, 0.9452224032459012]",2.5583359999999997
"[0.0, 0.15332293169504485, 0.18320655880830583, 0.20359278411058035, 0.3321953841285824, 0.3958535264230941, 0.44380063002674686, 0.4938573783509519, 0.5875220926235556, 0.7150925771072512, 0.7639639358612493, 0.8001148893181055, 0.8752390372162282, 0.8891858265070991, 0.9091798227144579]",2.5583039999999997
"[0.0, 0.14392670389636353, 0.2813445292098108, 0.3185610922589738, 0.3194292085684912, 0.35583285759097305, 0.4096633566454273, 0.4189513763384015, 0.4641972482022212, 0.600617835663134, 0.6702615491611952, 0.7266048685197043, 0.8099781312199437, 0.9091323359021776, 0.9208300816982213]",2.557664
"[0.0, 0.1535918188634683, 0.2273340158690489, 0.28894208974933544, 0.3105708070194816, 0.33336316948649913, 0.4215188332731036, 0.4301122314767889, 0.5614971789945963, 0.6234808216619073, 0.6821496904324922, 0.7687804025701612, 0.8981526895088209, 0.8998179085211101, 0.9135408910289914]",2.557632
"[0.0, 0.16794665544393594, 0.1777392193738787, 0.19182589816042217, 0.20083884011787, 0.26959573355735755, 0.41385299248638785, 0.4678105052792447, 0.47487517968195325, 0.5615396056474289, 0.6637306611701432, 0.7395581340677566, 0.8093355912050259, 0.8394763542360243, 0.9326134064000449]",2.555968
"[0.0, 0.18630950380538203, 0.20210683286592968, 0.21353680549960097, 0.2525593595298766, 0.3318136619821678, 0.40114093681704277, 0.4282734751571218, 0.5793542923130682, 0.5928840949048056, 0.6706699403406792, 0.7575867182880611, 0.7872583258795367, 0.8744984486007987, 0.9686951346015279]",2.553872
"[0.0, 0.14605313069638037, 0.14657231273239668, 0.2130072947553493, 0.3210949147760941, 0.43851255604806527, 0.4856840937890259, 0.4940550987670791, 0.5273088858333628, 0.623161621474141, 0.6243565759875874, 0.6655811351705672, 0.7958413000646913, 0.8742475078859003, 0.9233563480488248]",2.55368
"[0.0, 0.12773247239220642, 0.1717660906480054, 0.27293723711748363, 0.3473969322628099, 0.39160713132313285, 0.40082651985099427, 0.4451801547531127, 0.5011525226326297, 0.5704587166163245, 0.6944415336694294, 0.7249442284338059, 0.808486356714372, 0.9219938650985456, 0.9492390512816017]",2.552736
"[0.0, 0.14824012332475545, 0.2307772977367497, 0.3311131883061901, 0.441620968708501, 0.48257218484113273, 0.5186107670147578, 0.6467771138904198, 0.6469151954043693, 0.7629370979278588, 0.8607863026025122, 0.93118999044101, 0.9691115398331971, 0.9755541441831034, 0.9922233286004468]",2.552496
"[0.0, 0.19967622488060255, 0.23466352974354143, 0.2750637478940704, 0.2869067499691642, 0.3000078209468334, 0.3790911518908535, 0.4275705235858761, 0.5348054418591917, 0.6207534649727544, 0.7207949649503433, 0.7233514924675201, 0.8335218890949055, 0.937393420780821, 0.9642735392909682]",2.5524
"[0.0, 0.1567062233176083, 0.18138053413765443, 0.22240223634954615, 0.3529422136251589, 0.5091711434006192, 0.5451304678696132, 0.560148942758699, 0.6016264449090953, 0.6417836220020529, 0.6516674028270354, 0.654261155189396, 0.8037513168900896, 0.9153342590524559, 0.9651936400101915]",2.552
"[0.0, 0.19228147807052742, 0.1931097585719047, 0.2988091486974396, 0.3631941710693125, 0.45149305321987754, 0.4753220133509122, 0.5687234007919522, 0.6368952361774817, 0.693557482448752, 0.815702584428322, 0.8846577111592661, 0.9013850313125863, 0.9034196694877916, 0.9132438869130658]",2.551648
"[0.0, 0.19428454052708088, 0.2787704223885279, 0.29047960915138715, 0.30619585769696966, 0.46695928519270957, 0.5272520067818809, 0.5357888541606122, 0.6615955431805239, 0.7478064119386835, 0.8488455820254825, 0.9105597595331747, 0.9328797432837842, 0.9769489933697499, 0.9847139767158817]",2.550176
"[0.0, 0.14377671142113824, 0.21139309067343215, 0.2746478376105964, 0.2879195794135041, 0.40884507886639265, 0.46701253541565624, 0.577640410581841, 0.6194307205346378, 0.680307020951691, 0.706707254575666, 0.7127528633515529, 0.7524596247917762, 0.8549576614595263, 0.9942192715463163]",2.549856
"[0.0, 0.1708121670606222, 0.20007645251168482, 0.20049806806342474, 0.23653553694567286, 0.26281000245178476, 0.278902386077298, 0.4010536114536517, 0.5057926522524044, 0.6032317790627314, 0.677436706224241, 0.7399919007544555, 0.7411874414884787, 0.8003135392802659, 0.963640363502271]",2.549536
"[0.0, 0.16039001819780851, 0.16771463077284676, 0.22575857676433464, 0.2267819204434206, 0.25936189911307816, 0.2889227174582898, 0.4381196165080262, 0.4808900536490025, 0.5795716242497085, 0.5855451161519882, 0.720512071400372, 0.7757189487821462, 0.8363549607893019, 0.8916027870998988]",2.5491520000000003
"[0.0, 0.17310902990789445, 0.19592360251294105, 0.2427639380521227, 0.24302653456712076, 0.26222284884349645, 0.38970538666625876, 0.42296670534189873, 0.5843135959287404, 0.6156789909228086, 0.6593359980472266, 0.7845111632226703, 0.8061153508867094, 0.9042846682293562, 0.9165069393539643]",2.5491520000000003
"[0.0, 0.1720496699404086, 0.1739535857728709, 0.1909802963555629, 0.2273601431019926, 0.24780372928139072, 0.30939764615754306, 0.3513544016387693, 0.439846083680952, 0.5822863359789605, 0.589324518958539, 0.7096857777163638, 0.7411289924847991, 0.8324966331275091, 0.8883328083389794]",2.548064
"[0.0, 0.1719451161537605, 0.21057961107366763, 0.2163340517261616, 0.2336965258544158, 0.30947905986834834, 0.32680977523856913, 0.3774231426795355, 0.5025430757221805, 0.5315875701706634, 0.6724799125928225, 0.7836738756497156, 0.7929672107623055, 0.872902581471001, 0.9275610037283931]",2.54792
"[0.0, 0.15933859352328683, 0.1693683496501166, 0.26080265351493714, 0.3364770890909212, 0.3819768929609494, 0.5264944972599526, 0.5456068101982855, 0.5827456573899831, 0.6309185448559906, 0.7377428399035862, 0.798678480504339, 0.9015638074042416, 0.9695892843641866, 0.9907381629204447]",2.547152
"[0.0, 0.14823950701600186, 0.2631524884925762, 0.2733241816971629, 0.3793230213903117, 0.5032548558949296, 0.5096800319858936, 0.5815574608236248, 0.6867504113162594, 0.765973816018407, 0.8381587402373912, 0.8922295534125119, 0.9859659097708633, 0.9960136270009516, 0.9979105572960192]",2.5450559999999998
"[0.0, 0.17368206987151946, 0.21296959157970896, 0.243987850740773, 0.3145505671521046, 0.3985729793147421, 0.4812848934402517, 0.6048441039303404, 0.6117674684187088, 0.6418058452794844, 0.774171745788885, 0.9079340456820809, 0.9105473688230471, 0.9360884932584299, 0.9409853053133459]",2.544864
"[0.0, 0.14955498423142655, 0.24006405500286698, 0.28103989345207747, 0.326983312213895, 0.41778922576053734, 0.45569399290007007, 0.5212520857236984, 0.6643498834962618, 0.7021864505633388, 0.7894335703067267, 0.8911755025164291, 0.9016299147670804, 0.9387603558709403, 0.9531194759606454]",2.5445599999999997
"[0.0, 0.11273733789661122, 0.11579631027959947, 0.1534730742021485, 0.2656714408598836, 0.31907278521067883, 0.3843206430294751, 0.4715023954471882, 0.5238693139519736, 0.5820129741148791, 0.6837334793554628, 0.7161894393524886, 0.8128957975748167, 0.8789143246728099, 0.9563218886615791]",2.5441599999999998
"[0.0, 0.2195059450889626, 0.2317366366945397, 0.238049678306392, 0.2689551061940819, 0.3391955861784708, 0.4509323817974179, 0.4861798491533933, 0.5639043376787193, 0.6597921601152033, 0.7184032756076467, 0.7992056301334043, 0.8738490494263266, 0.9010328008656915, 0.9982940923847163]",2.543824
